h_height,l_px, l_py, l_pz,r_px, r_py, r_pz,w_px, w_py, w_pz,h_rx, h_ry, h_rz, h_rw,l_rx, l_ry, l_rz, l_rw,r_rx, r_ry, r_rz, r_rw,w_rx, w_ry, w_rz, w_rw,h_v,l_vx, l_vy, l_vz,r_vx, r_vy, r_vz,w_vx, w_vy, w_vz,
0.8090957,-0.2174334,-0.0730274,0.06461877,0.04922441,-0.2537567,0.04946469,-0.1800735,-0.3469569,-0.1266322,0.3550829,0.4497248,0.4025967,0.7138485,-0.5061596,0.7127135,0.08673956,0.4778276,-0.5682302,-0.6705902,-0.4056872,0.2506835,0.06810932,0.06272084,-0.3786772,0.920886,-0.9906269,0.8712699,1.051398,1.290605,0.4600458,0.2263747,0.3036317,-1.093931,0.3800406,1.625965,
0.8024416,-0.2110915,-0.0662431,0.07276608,0.05282757,-0.2520092,0.05166352,-0.1863302,-0.3445484,-0.115217,0.3764508,0.4355978,0.3907246,0.7182438,-0.5008962,0.7293555,0.08947714,0.457317,-0.5961563,-0.6545845,-0.3914001,0.250847,0.04353726,0.07293427,-0.3872037,0.9180736,-0.992421,0.94587,1.011843,1.215128,0.5373921,0.2606242,0.3279438,-0.9331622,0.3592111,1.702517,
0.7954014,-0.2039989,-0.05942447,0.08063367,0.05706914,-0.2499549,0.05407016,-0.1916995,-0.3421648,-0.1028599,0.3981549,0.4210556,0.3769071,0.722583,-0.4955188,0.7457836,0.09264258,0.4355302,-0.6246194,-0.6375206,-0.3752313,0.2502416,0.01701471,0.08343125,-0.3943014,0.9150282,-1.126811,1.135194,1.091346,1.259237,0.6788788,0.3288039,0.3851909,-0.8593777,0.3815025,1.97781,
0.7888035,-0.197112,-0.05335933,0.08723629,0.06131766,-0.2478662,0.05634225,-0.1956195,-0.3400655,-0.09118577,0.4175661,0.4076648,0.3630457,0.7263927,-0.4905184,0.7601119,0.09578169,0.4152699,-0.64991,-0.621694,-0.3593776,0.2489235,-0.008049532,0.09290056,-0.3992538,0.9120864,-1.101151,1.14938,1.01224,1.101943,0.7090561,0.3485973,0.3792008,-0.6542181,0.350368,1.948347,
0.7824803,-0.1903377,-0.04780043,0.09287582,0.065558,-0.2457162,0.05852097,-0.1984527,-0.3381441,-0.07995706,0.4354007,0.395009,0.3490137,0.7297835,-0.485579,0.7730271,0.09886632,0.3960672,-0.6728044,-0.606811,-0.3436764,0.2469874,-0.03221691,0.1016197,-0.4025818,0.9091555,-0.9273213,0.9934748,0.8152314,0.8270562,0.6218603,0.3153024,0.3195162,-0.4154943,0.2817777,1.646728,
0.7753943,-0.1825255,-0.04183664,0.09846555,0.07045513,-0.2430993,0.06098717,-0.2006509,-0.3360514,-0.0672827,0.4546454,0.3810119,0.3324148,0.7332312,-0.4795527,0.7868103,0.1020895,0.3748838,-0.6969793,-0.5905202,-0.3254933,0.244051,-0.05957949,0.1108704,-0.4047772,0.9057117,-1.208582,1.332448,1.017174,0.9533734,0.8352463,0.446341,0.4206311,-0.374927,0.3569254,2.161717,
0.7694381,-0.1758125,-0.03698766,0.1025399,0.07462081,-0.2407026,0.06310029,-0.2017335,-0.334324,-0.05657054,0.4702702,0.3693714,0.3177372,0.7358356,-0.4740173,0.7979383,0.104363,0.3573676,-0.715974,-0.5773261,-0.309833,0.2409993,-0.08282422,0.1181943,-0.4054007,0.9026743,-0.9415143,1.061155,0.7665043,0.644047,0.6584897,0.3788595,0.3340313,-0.1711275,0.2730643,1.693327,
0.7631949,-0.168673,-0.03200931,0.1061517,0.07898904,-0.2380172,0.06536837,-0.2021361,-0.3325329,-0.04529956,0.48615,0.3572654,0.3016024,0.7382792,-0.4677089,0.8092458,0.10606,0.3392969,-0.7345253,-0.5640349,-0.2931922,0.2374384,-0.1074532,0.1254006,-0.4048584,0.8993435,-0.9892771,1.1313,0.7888497,0.572326,0.6921723,0.4255056,0.3593914,-0.06379431,0.2838042,1.785956,
0.7572016,-0.1617573,-0.02727415,0.1089261,0.08317508,-0.2353339,0.0676097,-0.2018206,-0.3308261,-0.03444189,0.5009534,0.3457107,0.2853138,0.7403555,-0.4611175,0.8198454,0.1067433,0.3222286,-0.7509695,-0.5517862,-0.2771197,0.2340574,-0.1314,0.1318262,-0.4031557,0.8960032,-0.8013057,0.9246171,0.6330847,0.3709312,0.5596687,0.3587595,0.2996629,0.04218426,0.2281982,1.451656,
0.7504696,-0.1539688,-0.02195976,0.1111543,0.08782049,-0.2321803,0.07026552,-0.2006267,-0.3289248,-0.02219009,0.5171145,0.3327783,0.2659127,0.7423894,-0.453027,0.831547,0.1060435,0.3034022,-0.7675779,-0.5389913,-0.2590258,0.2306933,-0.1587608,0.1383922,-0.3997671,0.8920926,-1.316667,1.5233,1.039408,0.4358012,0.9085661,0.6168001,0.519435,0.2334979,0.3718631,2.396253,
0.7461412,-0.1489833,-0.01868732,0.1121787,0.09076664,-0.2300349,0.07206936,-0.1993625,-0.3277173,-0.01426382,0.5272708,0.3244711,0.2526745,0.7435453,-0.4474668,0.8388734,0.1050303,0.2916068,-0.7772264,-0.5314532,-0.247333,0.2286998,-0.1767026,0.1421888,-0.3966708,0.8895003,-0.7040404,0.8109243,0.5322868,0.1666155,0.4792129,0.3489614,0.2934083,0.2056263,0.1964086,1.289264,
0.7412767,-0.1434195,-0.01521114,0.112991,0.09405141,-0.2274796,0.0742248,-0.1974286,-0.3263885,-0.005278292,0.538494,0.3151223,0.2368652,0.7447265,-0.4408514,0.84692,0.1034084,0.27872,-0.7871571,-0.5236546,-0.2341062,0.2266394,-0.1973295,0.1459703,-0.3921878,0.8865343,-0.8143663,0.9314567,0.5819525,0.1359859,0.5499095,0.4277813,0.3608454,0.3237653,0.2224659,1.504283,
0.73695,-0.138517,-0.01232114,0.1134104,0.09696241,-0.225049,0.07631065,-0.1951814,-0.3252545,0.002825157,0.5483291,0.306778,0.2216933,0.7457042,-0.4345685,0.8539488,0.1014198,0.2676503,-0.7951691,-0.5173519,-0.2222399,0.225086,-0.2162561,0.1487868,-0.3871107,0.8838785,-0.6618686,0.7499384,0.4420919,0.06416839,0.4453047,0.3718213,0.3190787,0.3437655,0.1734636,1.239609,
0.7327,-0.1337759,-0.009716754,0.1135375,0.09981794,-0.2224871,0.07858961,-0.1923829,-0.3242318,0.01092184,0.5578401,0.2985711,0.2053856,0.7466503,-0.4279428,0.8607603,0.09880241,0.2572854,-0.8022116,-0.5118343,-0.2104932,0.2239993,-0.2355627,0.1508546,-0.3808264,0.8813198,-0.6851949,0.7643782,0.4198861,0.02049012,0.4603754,0.4130264,0.3674203,0.451167,0.1648867,1.30537,
0.7291645,-0.1299263,-0.00779293,0.1134185,0.1021951,-0.2201958,0.08075122,-0.1894713,-0.3235168,0.01780059,0.5656059,0.2917691,0.1902731,0.7475007,-0.4219778,0.8663781,0.09592941,0.2492444,-0.8073279,-0.5078755,-0.2006591,0.2236543,-0.2523793,0.1517919,-0.3742411,0.8793224,-0.5799053,0.6314204,0.3155517,-0.01952742,0.3899093,0.3758371,0.3545536,0.4775743,0.1172794,1.128273,
0.7261205,-0.1267362,-0.006363706,0.1131559,0.1041171,-0.2180924,0.08289649,-0.1864933,-0.3230246,0.02382333,0.5720888,0.2856318,0.1759747,0.7484398,-0.4163854,0.8711892,0.09270851,0.2430205,-0.8112092,-0.504921,-0.1922508,0.2236859,-0.2673136,0.1521138,-0.3675023,0.8776944,-0.4593295,0.4813647,0.2156603,-0.03961943,0.2900096,0.3173804,0.3237077,0.449362,0.07426746,0.9087911,
0.7231891,-0.123865,-0.005205079,0.1127829,0.1056072,-0.2159739,0.08528712,-0.1832695,-0.3226369,0.02966763,0.5780294,0.2788916,0.1612601,0.7497314,-0.4105015,0.8757758,0.08863545,0.2380137,-0.8146164,-0.5023565,-0.1844496,0.223647,-0.2817066,0.1524287,-0.3603337,0.876109,-0.4661159,0.4565611,0.1842337,-0.05930586,0.2369462,0.3368725,0.3801337,0.5126114,0.06165279,0.9293038,
0.7207438,-0.1217245,-0.004447773,0.112392,0.106458,-0.214173,0.08761147,-0.1802475,-0.3224265,0.034579,0.5826997,0.2724802,0.1479984,0.7512075,-0.4051406,0.879525,0.08417165,0.2349765,-0.817125,-0.5004923,-0.1783714,0.2236057,-0.2936842,0.152701,-0.3537208,0.8748225,-0.3889766,0.3404813,0.1204635,-0.06218377,0.1353326,0.286468,0.3697309,0.4807192,0.03346397,0.7812452,
0.7185069,-0.1201604,-0.003986873,0.1120054,0.1067731,-0.2126245,0.08998326,-0.1772818,-0.3223793,0.03891057,0.5866963,0.2663151,0.1352667,0.7527062,-0.4000199,0.8826952,0.07908037,0.2336252,-0.8189754,-0.4991324,-0.1736141,0.223618,-0.3041126,0.1529563,-0.3473248,0.8737766,-0.3568728,0.2495437,0.07353339,-0.06168818,0.05027796,0.2470427,0.3784035,0.4731432,0.00753153,0.6910714,
0.7164501,-0.1191781,-0.003785918,0.1116568,0.1065667,-0.2113794,0.09238508,-0.1743957,-0.3224987,0.04269015,0.5901028,0.2605029,0.123061,0.7541707,-0.3951606,0.8852854,0.07333369,0.2339692,-0.8202088,-0.4982285,-0.1702092,0.2237318,-0.3130582,0.1532073,-0.3411863,0.8729917,-0.107447,0.05131197,0.01049765,-0.01820922,-0.01078036,0.06504488,0.1254683,0.1507709,-0.006236711,0.1974417,
0.711271,-0.1194115,-0.004261454,0.1109579,0.1033325,-0.2089713,0.09969966,-0.1661446,-0.3238634,0.05124816,0.5970638,0.2447715,0.08889669,0.7587486,-0.3828293,0.8895738,0.05370731,0.2433461,-0.8202681,-0.4992831,-0.1659756,0.2243439,-0.3322615,0.1541457,-0.3241117,0.8722348,-0.8373155,-0.0377269,-0.07688154,-0.1129928,-0.5228921,0.3893242,1.182576,1.333973,-0.2206421,1.383603,
0.7099529,-0.1203435,-0.004671034,0.1108971,0.1016293,-0.2084324,0.1019628,-0.1636934,-0.3245992,0.05315248,0.5982538,0.2402904,0.07890616,0.7603467,-0.3798733,0.8898255,0.04754915,0.2482881,-0.8193482,-0.5008981,-0.1658697,0.2241827,-0.3361152,0.1545785,-0.3191859,0.872498,-0.2090719,-0.1478346,-0.06496325,-0.009642929,-0.2701391,0.08547464,0.3589486,0.3887826,-0.1167031,0.3020429,
0.7087843,-0.1216427,-0.005200037,0.1109501,0.09960974,-0.2079636,0.1041736,-0.1613174,-0.325476,0.05470683,0.598962,0.2359863,0.06927997,0.7620733,-0.3773707,0.8895565,0.04161254,0.2540673,-0.8181568,-0.5029873,-0.1662223,0.2235957,-0.3389887,0.1551264,-0.3144844,0.8729963,-0.1799631,-0.2000651,-0.08146534,0.008161264,-0.3110103,0.07219958,0.3404634,0.3659041,-0.1350182,0.2393667,
0.7077618,-0.1233014,-0.00584561,0.1111377,0.09726404,-0.2075455,0.1063246,-0.1590087,-0.3264956,0.05592597,0.5991775,0.231799,0.05997831,0.7639754,-0.3753202,0.8887579,0.0359772,0.2606742,-0.8167976,-0.5054464,-0.1669937,0.2224411,-0.3409127,0.1558308,-0.3099923,0.8737278,-0.1635253,-0.2652817,-0.1032486,0.0300068,-0.3751565,0.06685337,0.3440225,0.3692402,-0.1630772,0.1949816,
0.7069465,-0.1251986,-0.006478431,0.1114006,0.0947893,-0.2072211,0.1083024,-0.156927,-0.3275706,0.05675777,0.5989113,0.2279672,0.05163563,0.7659441,-0.3738192,0.887517,0.0308906,0.2676195,-0.8153934,-0.5078518,-0.1682613,0.2211558,-0.3418455,0.1566706,-0.3060152,0.8746149,-0.1289083,-0.2999681,-0.1000524,0.0415696,-0.3912683,0.0512985,0.3126949,0.3291336,-0.1699631,0.1315122,
0.7062857,-0.1273966,-0.00709096,0.1117348,0.09209579,-0.2069572,0.110203,-0.1549716,-0.3287309,0.05728089,0.5981889,0.2242513,0.04383865,0.7680882,-0.3727742,0.885806,0.02610383,0.275148,-0.8139219,-0.5102259,-0.1700242,0.2197566,-0.3419427,0.1577078,-0.3023521,0.8756636,-0.1041627,-0.3464778,-0.09655713,0.052678,-0.4245963,0.04160261,0.2996053,0.3082436,-0.1829049,0.08246236,
0.7057684,-0.1298052,-0.007658821,0.112082,0.08927935,-0.2067278,0.1119686,-0.1531623,-0.3299446,0.05751314,0.5970569,0.2206513,0.03660791,0.7703869,-0.3721674,0.8837188,0.02168654,0.2829543,-0.812323,-0.512667,-0.1721176,0.2183573,-0.3413295,0.1589633,-0.2989886,0.87683,-0.08068828,-0.375683,-0.08857326,0.05415709,-0.4392998,0.03578166,0.2753863,0.2821975,-0.1893,0.03622617,
0.7053542,-0.1322876,-0.00816812,0.1123048,0.08647209,-0.2064985,0.1135451,-0.151475,-0.3311945,0.05748842,0.5955899,0.2171222,0.02970779,0.7728186,-0.37189,0.8814412,0.01755373,0.2906076,-0.8103188,-0.5155551,-0.1743255,0.2172523,-0.3402373,0.1604688,-0.2957503,0.8780779,-0.06455444,-0.3868483,-0.07936589,0.03472123,-0.4374655,0.03572322,0.2456772,0.2629386,-0.1947919,-0.003852948,
0.7050505,-0.1347712,-0.008590878,0.1123959,0.08372782,-0.2062561,0.1149045,-0.1499386,-0.3324456,0.0572247,0.5938155,0.2136641,0.02323842,0.7753651,-0.3719607,0.8790418,0.01381669,0.2978943,-0.8079991,-0.5187958,-0.1765198,0.2164038,-0.3387431,0.162226,-0.2926688,0.8793641,-0.04766164,-0.38978,-0.06634934,0.01429849,-0.430697,0.03804512,0.2133572,0.2411333,-0.1963482,-0.04138821,
0.7048617,-0.1371924,-0.008901491,0.1123607,0.08108685,-0.2059842,0.1160335,-0.148576,-0.333664,0.05674702,0.5917672,0.2102658,0.0172874,0.778011,-0.3723947,0.8765864,0.01056909,0.3046434,-0.8054809,-0.5222657,-0.178588,0.2157471,-0.3369276,0.1642293,-0.2897743,0.8806472,-0.03119357,-0.4001091,-0.05132824,-0.005818631,-0.4364158,0.04492633,0.1865557,0.225166,-0.2013399,-0.07893688,
0.7047899,-0.1394124,-0.009074874,0.1122184,0.07867116,-0.2056778,0.1168995,-0.1474437,-0.334777,0.05611341,0.5895734,0.207035,0.01210915,0.7806366,-0.3731629,0.8742295,0.007970006,0.3105006,-0.8029788,-0.5257083,-0.1803693,0.2152317,-0.334956,0.1663795,-0.2871844,0.8818436,-0.01126063,-0.3483337,-0.02720593,-0.0223307,-0.3790514,0.04808915,0.1358851,0.1776752,-0.1746426,-0.09942077,
0.7048215,-0.1416426,-0.009117673,0.1119477,0.07625226,-0.2052408,0.1176127,-0.1463927,-0.3358915,0.05530231,0.5870512,0.2036674,0.00712062,0.7834792,-0.3744397,0.8717372,0.005784706,0.3159693,-0.800277,-0.529497,-0.1819348,0.2146869,-0.3327492,0.1688379,-0.2845653,0.8830596,0.004931387,-0.3481512,-0.006681069,-0.04226338,-0.3775988,0.06821131,0.1113365,0.164064,-0.1739803,-0.1266145,
0.704903,-0.1438523,-0.009080728,0.1114701,0.07405149,-0.2043857,0.1182517,-0.1452067,-0.3370104,0.05453754,0.5845454,0.2007997,0.002105348,0.7861185,-0.376659,0.8690811,0.004094502,0.3206416,-0.7972973,-0.5340425,-0.1828497,0.2137363,-0.3309377,0.1710191,-0.2815917,0.8842735,0.01345568,-0.3649104,0.006101259,-0.07886758,-0.3634388,0.1412133,0.1055292,0.1958604,-0.1847622,-0.1262965,
0.705009,-0.1459191,-0.008999401,0.1108286,0.07222092,-0.2031131,0.1188037,-0.1438947,-0.3380674,0.05392771,0.5822759,0.1986254,-0.002739724,0.7883502,-0.3796096,0.8664353,0.00298114,0.3243136,-0.7942398,-0.5390897,-0.1829576,0.212353,-0.3297758,0.1727304,-0.2783469,0.8854017,0.0164252,-0.3203284,0.0126047,-0.09942076,-0.283717,0.1972387,0.08555448,0.2033427,-0.1638271,-0.09451652,
0.7051452,-0.1480974,-0.008866122,0.1099541,0.07050879,-0.2012805,0.1193352,-0.1422636,-0.3391789,0.05344057,0.5800015,0.1968513,-0.00803671,0.7904325,-0.3836402,0.8634714,0.002202312,0.3274655,-0.7907393,-0.5452027,-0.1823256,0.2103425,-0.3292333,0.1741784,-0.2743753,0.8865585,0.02190086,-0.3501168,0.02142229,-0.1405665,-0.2751954,0.2945623,0.08543108,0.2621661,-0.1786511,-0.07829905,
0.7052919,-0.1501826,-0.008679966,0.1089316,0.06901851,-0.1991637,0.1197912,-0.1404359,-0.3402208,0.05317019,0.5779856,0.1956396,-0.01329728,0.7921371,-0.388433,0.8604337,0.00157124,0.3298072,-0.7870545,-0.5517538,-0.1812498,0.2079962,-0.3294934,0.1752061,-0.2699954,0.8876033,0.02238745,-0.3182547,0.0284113,-0.1560458,-0.2274484,0.3230579,0.0695878,0.2789493,-0.1590227,-0.0412652,
0.7054569,-0.1523586,-0.008435073,0.1076783,0.06762918,-0.1966094,0.1202056,-0.1382179,-0.3412671,0.05313737,0.5760887,0.1948598,-0.01900582,0.7935936,-0.3943383,0.8570639,0.0009698838,0.331571,-0.782776,-0.5593658,-0.179616,0.2052098,-0.3306943,0.1758978,-0.2647679,0.8885944,0.02670435,-0.3523222,0.03965224,-0.2029366,-0.2249554,0.4135917,0.06710107,0.3591334,-0.1694187,-0.005314691,
0.7056948,-0.1543866,-0.008169483,0.1063434,0.06649791,-0.1939365,0.1205304,-0.1360132,-0.342182,0.05327554,0.5745015,0.194642,-0.0241298,0.7946576,-0.4006081,0.8537479,0.0004100997,0.3326095,-0.7783003,-0.5672268,-0.1775957,0.2023943,-0.332342,0.1762692,-0.2597572,0.8893845,0.03651822,-0.3112533,0.04076153,-0.2048787,-0.1736228,0.4102285,0.04985464,0.3383653,-0.1404058,0.02120643,
0.7060698,-0.1564982,-0.007864995,0.1047872,0.06549951,-0.1908804,0.1208012,-0.1336513,-0.3430663,0.053566,0.5730257,0.1949655,-0.02908161,0.7954777,-0.4078535,0.8501235,-0.0002283027,0.3330875,-0.7730349,-0.5762601,-0.1749491,0.1993391,-0.3344202,0.1764117,-0.254635,0.8900582,0.05975946,-0.336477,0.04851865,-0.2479704,-0.1590898,0.4869679,0.04315037,0.3763625,-0.1409077,0.04628224,
0.7065473,-0.1585009,-0.007559,0.1031571,0.06470758,-0.1877446,0.1209987,-0.1313339,-0.3438399,0.05400046,0.5717986,0.1957821,-0.0334518,0.7959881,-0.4153387,0.8465304,-0.0009406784,0.3329873,-0.7674351,-0.5856076,-0.1719179,0.1963482,-0.3367576,0.1763085,-0.2498453,0.8905546,0.07446398,-0.312317,0.04771932,-0.2542021,-0.1234997,0.489026,0.03078576,0.3613817,-0.120638,0.06775341,
0.7071481,-0.1605118,-0.007244945,0.1013722,0.06394392,-0.1843614,0.1211757,-0.1289159,-0.3445509,0.0546158,0.5707424,0.1970961,-0.03755661,0.7962389,-0.4233939,0.842777,-0.00181735,0.3323596,-0.7614801,-0.5954286,-0.1684635,0.1929625,-0.3394918,0.1759603,-0.2450801,0.8909096,0.09599182,-0.3213093,0.05018136,-0.2852028,-0.1220219,0.540579,0.0282873,0.3863721,-0.1136206,0.09832162,
0.7078381,-0.1624353,-0.006947566,0.0995272,0.06319962,-0.1809039,0.1213394,-0.1264996,-0.3451667,0.05539632,0.5699034,0.1988157,-0.04125454,0.7962291,-0.4315493,0.8390545,-0.002863905,0.3312793,-0.7554697,-0.6052111,-0.1647947,0.189286,-0.3425018,0.1753847,-0.2405389,0.8911084,0.1082454,-0.3017399,0.04664904,-0.2894247,-0.1167563,0.5423679,0.02568456,0.3790343,-0.09659528,0.1224394,
0.7086396,-0.1643505,-0.006664303,0.09755731,0.0624399,-0.1772055,0.1214651,-0.123974,-0.345713,0.05638772,0.5692421,0.2009811,-0.0447539,0.7959695,-0.4400524,0.8352253,-0.004167729,0.3297523,-0.7492589,-0.6152702,-0.1605242,0.1851669,-0.3459188,0.1745596,-0.2360065,0.8911624,0.129857,-0.3102851,0.04589339,-0.3191563,-0.1230875,0.5992163,0.02036048,0.4091844,-0.0885108,0.1606235,
0.7095025,-0.1661576,-0.00641884,0.09557696,0.06170234,-0.1734316,0.1215091,-0.1214594,-0.3461618,0.05754825,0.5687854,0.2034474,-0.04792911,0.7954845,-0.4483784,0.831504,-0.005697163,0.3279132,-0.74327,-0.6250033,-0.1556387,0.1808282,-0.3495679,0.1735314,-0.2316906,0.891072,0.1316897,-0.2757846,0.03746098,-0.3022269,-0.1125603,0.5759455,0.006714335,0.3837654,-0.0684828,0.1771129,
0.7105036,-0.1680189,-0.006199105,0.09341197,0.06088191,-0.1692439,0.1214842,-0.1187072,-0.3465484,0.05900894,0.5684945,0.2064333,-0.05112002,0.794724,-0.4572161,0.8275633,-0.007647232,0.3256304,-0.7368958,-0.6353319,-0.1497333,0.1758375,-0.3538112,0.1721927,-0.2271667,0.8908214,0.1606057,-0.2986113,0.0352512,-0.3473208,-0.1316199,0.6718097,-0.003995779,0.4415306,-0.06203438,0.2343316,
0.7115279,-0.1697294,-0.00603818,0.09130871,0.06003555,-0.165114,0.1214023,-0.1160021,-0.3468265,0.06062867,0.5683995,0.2095967,-0.05403157,0.793771,-0.4655285,0.8238494,-0.009847928,0.323203,-0.7307776,-0.6451555,-0.1435097,0.1707186,-0.3582033,0.1706832,-0.2228986,0.8904351,0.1656365,-0.2766102,0.02602408,-0.3401312,-0.1368683,0.6678666,-0.01324759,0.4374585,-0.04496108,0.261936,
0.7126041,-0.171362,-0.005933031,0.08919618,0.05910729,-0.1609031,0.1212748,-0.1132268,-0.3470105,0.06246767,0.5684757,0.2130186,-0.05684764,0.7926077,-0.4735967,0.820222,-0.01239348,0.3206085,-0.7246166,-0.6548986,-0.1368254,0.1652837,-0.362904,0.1689578,-0.2186781,0.8899069,0.1650975,-0.2504534,0.01613038,-0.3240723,-0.1424002,0.6459821,-0.0195571,0.4257438,-0.02822641,0.2821116,
0.713799,-0.1730066,-0.005888804,0.08695968,0.05800983,-0.1563711,0.1211011,-0.1101934,-0.347099,0.06466748,0.5687348,0.2169024,-0.05978993,0.7911508,-0.4818201,0.8164869,-0.01549582,0.317742,-0.7179821,-0.6651672,-0.1293033,0.1591746,-0.3682308,0.1668929,-0.2142207,0.8891922,0.1894673,-0.2607715,0.00701283,-0.3546274,-0.1740182,0.718609,-0.02754303,0.4809763,-0.01404441,0.3488102,
0.7150245,-0.1745154,-0.005917995,0.08480559,0.05681287,-0.1519252,0.1209049,-0.1071445,-0.3470741,0.06706069,0.569154,0.2209008,-0.06266245,0.7895191,-0.4894157,0.812986,-0.01893141,0.3149115,-0.7113858,-0.675099,-0.1216287,0.1529032,-0.3737473,0.1646543,-0.2098763,0.8883436,0.1980208,-0.2437941,-0.004716731,-0.3480569,-0.1934028,0.7183684,-0.03169527,0.4926395,0.004025714,0.3866937,
0.7162917,-0.1759104,-0.006021094,0.08271983,0.05549403,-0.1475309,0.1206959,-0.104034,-0.3469352,0.06967136,0.5697202,0.2250268,-0.06555597,0.7877085,-0.4964479,0.809683,-0.02273896,0.3121497,-0.7047026,-0.6848451,-0.1137765,0.1464164,-0.3795069,0.1622273,-0.2055577,0.8873575,0.06567713,-0.07230076,-0.005343735,-0.1081078,-0.06835736,0.2277622,-0.01083291,0.1612212,0.007198256,0.1353141,
0.7212653,-0.1794739,-0.006508325,0.07735956,0.04996763,-0.1355895,0.1198124,-0.09562991,-0.3458637,0.07775648,0.5706753,0.2369581,-0.07135681,0.783,-0.5134236,0.8010975,-0.03510213,0.3056272,-0.6845926,-0.7121449,-0.09094363,0.1261466,-0.3958616,0.1552857,-0.1947045,0.883895,0.8074369,-0.5785201,-0.07909854,-0.8702016,-0.8971716,1.938605,-0.1434368,1.36435,0.1739622,1.312563,
0.723278,-0.1803647,-0.006692644,0.07611789,0.04795356,-0.1325016,0.119466,-0.09355508,-0.3454342,0.08003903,0.5704119,0.2403886,-0.07181017,0.7821045,-0.5172383,0.7989273,-0.03887743,0.3044171,-0.6785368,-0.7197097,-0.08443953,0.1203225,-0.4000117,0.1533389,-0.1923021,0.8828921,0.3186672,-0.1410324,-0.02918325,-0.1965942,-0.3188884,0.4889031,-0.05484332,0.328509,0.06799057,0.3613978,
0.7255799,-0.1811686,-0.006900601,0.0750934,0.04593657,-0.1296578,0.1190784,-0.09173556,-0.3450138,0.08215887,0.5697645,0.2437812,-0.07156367,0.7815484,-0.5204302,0.7969577,-0.04260238,0.3036392,-0.6724508,-0.7269758,-0.07804756,0.1150034,-0.4036004,0.1514025,-0.1903409,0.8820174,0.3726315,-0.1301364,-0.0336636,-0.1658425,-0.3265061,0.4603428,-0.06274167,0.2945389,0.06805688,0.3431549,
0.7280715,-0.1818531,-0.007129487,0.07434341,0.04401389,-0.1271934,0.1186817,-0.09025201,-0.3446578,0.08397912,0.5687026,0.2469734,-0.07066108,0.7814019,-0.522877,0.7952814,-0.04600726,0.303335,-0.6665715,-0.7336696,-0.07214101,0.1104934,-0.4063983,0.1495702,-0.188865,0.8813624,0.3957957,-0.1087394,-0.03635997,-0.1191395,-0.30543,0.3914827,-0.06301215,0.2356715,0.05655103,0.2891583,
0.7308495,-0.1824488,-0.007402113,0.07384753,0.04210711,-0.1250074,0.118273,-0.08902727,-0.3443865,0.08554067,0.567119,0.250042,-0.0691569,0.7817113,-0.5246955,0.7938496,-0.04902988,0.3034713,-0.6606034,-0.740135,-0.066551,0.1066562,-0.408485,0.1478257,-0.1877202,0.8809365,0.4265136,-0.09145818,-0.04185626,-0.07613241,-0.2927476,0.3356159,-0.06275124,0.1880341,0.04165114,0.2397446,
0.7339893,-0.1829655,-0.007733704,0.0736255,0.0401897,-0.1230952,0.117858,-0.08806492,-0.3442388,0.08680443,0.5648923,0.2530407,-0.06698293,0.7825477,-0.5259141,0.7926492,-0.05159392,0.3040745,-0.6543988,-0.7465144,-0.06130566,0.1035443,-0.409762,0.1461173,-0.1868936,0.8808043,0.5069008,-0.08342495,-0.05353327,-0.03584497,-0.3095544,0.308713,-0.06699641,0.1553651,0.02385976,0.2040252,
0.7371858,-0.1833716,-0.008104936,0.07369403,0.03844042,-0.1215941,0.1174496,-0.08735989,-0.3442465,0.08766755,0.5621774,0.255445,-0.06449807,0.7839291,-0.5264962,0.7917578,-0.0534224,0.3050717,-0.6486071,-0.7522243,-0.05680925,0.1011991,-0.4101592,0.144868,-0.1863295,0.8809453,0.4959794,-0.06300896,-0.05760099,0.01063213,-0.2714204,0.2329218,-0.06336387,0.109394,-0.001202285,0.1339229,
0.7407001,-0.1837145,-0.008561004,0.07405924,0.03671465,-0.1203522,0.1169958,-0.0868012,-0.344426,0.08819959,0.5587117,0.2573076,-0.06157079,0.7860301,-0.526553,0.7910732,-0.05461364,0.306535,-0.6428012,-0.7577479,-0.05263475,0.09927302,-0.4097257,0.1441161,-0.1859125,0.8813582,0.5610117,-0.054731,-0.07280543,0.05830155,-0.2754968,0.1982476,-0.07245886,0.08918764,-0.02865956,0.08493438,
0.7443003,-0.183978,-0.009086925,0.07470538,0.03513311,-0.1194603,0.1165289,-0.08643768,-0.3447868,0.08832494,0.5546934,0.2585019,-0.05837604,0.7887233,-0.5261154,0.7906275,-0.0549993,0.308362,-0.637377,-0.7627255,-0.04911466,0.09792544,-0.4084308,0.1438803,-0.1856799,0.8820465,0.5722929,-0.04188376,-0.08360156,0.1027126,-0.2514062,0.1417752,-0.07420617,0.05778618,-0.05734678,0.0199257,
0.7481008,-0.1841817,-0.009714889,0.07564683,0.03364193,-0.1188807,0.116036,-0.08625981,-0.3453505,0.08802734,0.5499845,0.2590998,-0.05480773,0.7920737,-0.5252281,0.7903778,-0.05454294,0.3105878,-0.6321487,-0.767351,-0.0461598,0.09711321,-0.406215,0.1440926,-0.1856226,0.8830466,0.6056978,-0.03246642,-0.1000804,0.1500411,-0.2376536,0.09238596,-0.07856441,0.02834726,-0.08984014,-0.04743027,
